Date, Zonal COMED price, System load forecast, Zonal COMED load foecast,temperature
2017/5/18 0:00,21.422249,84990,11813,71.869995
2017/5/18 1:00,17.980169,80143,10972,71.51
2017/5/18 2:00,15.289849,76990,10395,71.69
2017/5/18 3:00,13.479408,75298,10007,71.51
2017/5/18 4:00,12.811498,75576,9817,71.24
2017/5/18 5:00,15.346644,79428,9927,69.44
2017/5/18 6:00,20.67643,87034,10497,70.34
2017/5/18 7:00,27.440074,92984,11518,74.21
2017/5/18 8:00,31.155448,97479,12380,76.91
2017/5/18 9:00,32.720789,102257,13033,78.89
2017/5/18 10:00,38.757875,107497,13561,81.05
2017/5/18 11:00,42.614521,112385,14117,83.39
2017/5/18 12:00,50.767122,116656,14515,86.72
2017/5/18 13:00,63.088316,120647,14787,87.8
2017/5/18 14:00,72.88517,123315,15000,87.62
2017/5/18 15:00,83.837896,124922,14970,87.439995
2017/5/18 16:00,94.496384,125634,14753,86.18
2017/5/18 17:00,85.075495,124556,14423,85.01
2017/5/18 18:00,56.510447,121677,13900,82.04
2017/5/18 19:00,43.215636,118837,13249,80.51
2017/5/18 20:00,41.690229,116816,12845,79.880005
2017/5/18 21:00,37.294831,111777,12414,78.89
2017/5/18 22:00,31.138135,102842,11753,77.9
2017/5/18 23:00,24.132899,93724,10798,76.91
2017/5/19 0:00,11.456038,85522,9256,74.84
2017/5/19 1:00,7.698578,80730,8756,73.04
2017/5/19 2:00,5.180729,77628,8447,71.24
2017/5/19 3:00,3.812371,75864,8259,69.8
2017/5/19 4:00,3.219037,76066,8196,68.99
2017/5/19 5:00,5.696336,79575,8380,68.36
2017/5/19 6:00,14.589501,86424,8958,70.79
2017/5/19 7:00,22.808496,91765,9798,76.19
2017/5/19 8:00,27.188802,95890,10416,79.61
2017/5/19 9:00,30.438655,99875,10729,82.76
2017/5/19 10:00,32.641578,103927,10881,85.189995
2017/5/19 11:00,33.311486,107195,10980,86.63
2017/5/19 12:00,34.142552,109942,10966,87.53
2017/5/19 13:00,35.868674,112168,10901,86.36
2017/5/19 14:00,36.435947,113379,10894,86.63
2017/5/19 15:00,38.429337,113332,10753,81.77
2017/5/19 16:00,40.106312,112760,10580,82.58
2017/5/19 17:00,34.909575,110631,10451,83.3
2017/5/19 18:00,31.401303,107225,10320,80.869995
2017/5/19 19:00,28.237985,104483,10207,76.91
2017/5/19 20:00,31.133916,102477,10344,74.39
2017/5/19 21:00,27.39775,98631,10503,73.76
2017/5/19 22:00,20.886506,92155,10224,73.22
2017/5/19 23:00,17.173131,84928,9622,72.05
2017/5/20 0:00,14.547208,76323,8991,68.45
2017/5/20 1:00,16.343287,71999,8494,65.93
2017/5/20 2:00,13.14323,69094,8192,64.4
2017/5/20 3:00,12.041489,67332,8005,63.769997
2017/5/20 4:00,12.067322,66597,7931,61.25
2017/5/20 5:00,12.149967,67410,7969,59.45
2017/5/20 6:00,12.490875,69233,8155,59.719997
2017/5/20 7:00,13.280769,71923,8410,61.61
2017/5/20 8:00,16.733538,75972,8792,62.33
2017/5/20 9:00,20.759218,79670,9216,60.71
2017/5/20 10:00,22.895957,82361,9519,60.89
2017/5/20 11:00,24.7046,83960,9731,61.43
2017/5/20 12:00,25.243698,84886,9803,62.239998
2017/5/20 13:00,25.518966,85409,9777,61.34
2017/5/20 14:00,27.081838,85857,9738,60.530003
2017/5/20 15:00,26.533076,86309,9694,59.9
2017/5/20 16:00,26.826713,86910,9720,59.54
2017/5/20 17:00,27.202239,86841,9770,59.63
2017/5/20 18:00,25.157342,86061,9778,59.269997
2017/5/20 19:00,24.512629,85178,9740,58.730003
2017/5/20 20:00,26.35494,84886,9775,58.19
2017/5/20 21:00,25.386723,83325,10023,57.47
2017/5/20 22:00,23.119532,78919,9855,56.75
2017/5/20 23:00,20.852542,73496,9359,56.48
2017/5/21 0:00,17.119798,66907,8393,54.95
2017/5/21 1:00,15.295847,63585,7962,52.88
2017/5/21 2:00,10.864962,61474,7665,51.71
2017/5/21 3:00,9.978161,60242,7469,50.99
2017/5/21 4:00,8.968607,59753,7358,50.809998
2017/5/21 5:00,8.465681,60319,7350,51.35
2017/5/21 6:00,7.701609,61294,7408,53.87
2017/5/21 7:00,9.493083,63377,7431,56.84
2017/5/21 8:00,14.044239,67123,7672,60.35
2017/5/21 9:00,16.64529,70477,8023,63.14
2017/5/21 10:00,19.54492,72851,8319,65.84
2017/5/21 11:00,20.521406,74436,8523,67.19
2017/5/21 12:00,20.60248,75586,8626,68
2017/5/21 13:00,19.782162,76152,8664,68.36
2017/5/21 14:00,19.773349,76463,8655,67.1
2017/5/21 15:00,19.745411,76826,8650,65.21
2017/5/21 16:00,19.674767,77641,8622,64.49
2017/5/21 17:00,20.211256,78523,8632,62.6
2017/5/21 18:00,20.313692,78848,8647,60.71
2017/5/21 19:00,20.397439,79218,8722,60.62
2017/5/21 20:00,23.780781,80650,8951,58.91
2017/5/21 21:00,23.540947,79771,9291,58.010002
2017/5/21 22:00,21.148205,75235,9106,57.11
2017/5/21 23:00,17.685948,70054,8647,56.39
2017/5/22 0:00,15.739704,65280,8139,56.39
2017/5/22 1:00,14.725482,62781,7807,56.3
2017/5/22 2:00,14.045015,61364,7600,56.75
2017/5/22 3:00,12.059294,61008,7516,56.21
2017/5/22 4:00,11.977002,62160,7532,56.3
2017/5/22 5:00,14.012071,66259,7773,56.48
2017/5/22 6:00,17.264754,73064,8387,56.75
2017/5/22 7:00,21.277749,78273,9219,56.57
2017/5/22 8:00,24.55049,81101,9979,57.11
2017/5/22 9:00,27.249314,83054,10380,57.559998
2017/5/22 10:00,28.946539,84885,10624,57.92
2017/5/22 11:00,30.587312,85970,10839,58.46
2017/5/22 12:00,31.231337,86742,10968,59.18
2017/5/22 13:00,31.559885,87490,11054,59.81
2017/5/22 14:00,31.380391,87699,11160,61.61
2017/5/22 15:00,30.050071,87795,11141,62.87
2017/5/22 16:00,29.81384,88064,11033,64.31
2017/5/22 17:00,28.892145,88250,10963,65.48
2017/5/22 18:00,26.75627,88050,10866,65.3
2017/5/22 19:00,26.832354,87639,10659,63.32
2017/5/22 20:00,28.484615,88308,10677,62.87
2017/5/22 21:00,27.550135,86423,10911,62.780003
2017/5/22 22:00,22.065408,80214,10518,62.06
2017/5/22 23:00,20.542427,73606,9718,61.519997
2017/5/23 0:00,15.887848,68584,8954,60.89
2017/5/23 1:00,13.490504,65505,8460,59.269997
2017/5/23 2:00,12.537491,63752,8166,59
2017/5/23 3:00,8.968405,63075,7987,58.91
2017/5/23 4:00,8.732508,63991,7932,59.54
2017/5/23 5:00,10.840849,67963,8123,58.46
2017/5/23 6:00,15.822664,74759,8698,59.09
2017/5/23 7:00,23.601264,79952,9567,60.44
2017/5/23 8:00,26.532693,82539,10336,62.510002
2017/5/23 9:00,28.342529,84235,10735,63.769997
2017/5/23 10:00,30.066365,85819,10978,66.02
2017/5/23 11:00,31.556211,86704,11185,67.1
2017/5/23 12:00,32.739939,87263,11270,66.83
2017/5/23 13:00,32.593782,87907,11279,68.27
2017/5/23 14:00,32.809051,88003,11324,68.630005
2017/5/23 15:00,32.30106,88006,11228,68.45
2017/5/23 16:00,31.754919,88266,11077,68
2017/5/23 17:00,31.764041,88407,10971,66.74
2017/5/23 18:00,29.70562,87912,10834,65.39
2017/5/23 19:00,28.592288,87290,10625,63.32
2017/5/23 20:00,31.539609,87760,10605,61.7
2017/5/23 21:00,32.256804,86099,10770,59.54
2017/5/23 22:00,24.062947,80012,10400,59.269997
2017/5/23 23:00,21.064336,73509,9683,59
2017/5/24 0:00,17.368421,68148,8937,58.82
2017/5/24 1:00,15.0949,65121,8435,58.64
2017/5/24 2:00,13.039134,63354,8149,58.46
2017/5/24 3:00,10.806465,62689,7970,58.1
2017/5/24 4:00,9.619555,63676,7925,57.559998
2017/5/24 5:00,11.058238,67571,8126,57.47
2017/5/24 6:00,15.047529,74218,8669,58.010002
2017/5/24 7:00,22.454746,79291,9505,59.989998
2017/5/24 8:00,27.0692,81762,10239,59.63
2017/5/24 9:00,28.729905,83323,10585,60.44
2017/5/24 10:00,29.154596,84853,10739,60.44
2017/5/24 11:00,29.57231,85842,10904,65.119995
2017/5/24 12:00,28.847489,86503,10915,67.73
2017/5/24 13:00,27.433702,87354,10902,66.83
2017/5/24 14:00,26.761994,87690,10932,66.74
2017/5/24 15:00,25.349668,87859,10861,66.47
2017/5/24 16:00,25.366951,88300,10763,65.75
2017/5/24 17:00,27.522067,88515,10714,64.76
2017/5/24 18:00,26.474312,87937,10610,63.769997
2017/5/24 19:00,24.816772,87127,10422,62.96
2017/5/24 20:00,28.915769,87654,10387,60.71
2017/5/24 21:00,28.721963,86235,10605,59.36
2017/5/24 22:00,23.899268,80271,10293,58.55
2017/5/24 23:00,20.675574,73784,9595,58.37
2017/5/25 0:00,16.184659,68016,8890,57.92
2017/5/25 1:00,14.866993,65070,8404,57.2
2017/5/25 2:00,14.198537,63408,8115,56.12
2017/5/25 3:00,11.838238,62805,7941,54.95
2017/5/25 4:00,11.704966,63794,7904,54.59
2017/5/25 5:00,13.968497,67814,8082,54.32
2017/5/25 6:00,18.186132,74659,8615,54.41
2017/5/25 7:00,23.725268,79772,9418,54.68
2017/5/25 8:00,28.047642,82092,10135,55.22
2017/5/25 9:00,30.326204,83501,10503,55.67
2017/5/25 10:00,30.855822,84811,10716,57.02
2017/5/25 11:00,31.595472,85448,10904,59.719997
2017/5/25 12:00,30.650051,85775,10968,61.43
2017/5/25 13:00,30.770996,86202,10974,62.15
2017/5/25 14:00,30.791733,86208,11036,64.94
2017/5/25 15:00,30.248622,86019,10967,68.81
2017/5/25 16:00,30.861838,86265,10889,70.97
2017/5/25 17:00,31.05065,86337,10829,68
2017/5/25 18:00,30.888835,85864,10714,65.3
2017/5/25 19:00,29.463747,85381,10499,61.43
2017/5/25 20:00,31.710723,86532,10443,59.09
2017/5/25 21:00,31.510823,85323,10667,58.19
2017/5/25 22:00,24.579114,79587,10335,57.92
2017/5/25 23:00,20.947544,73272,9628,57.559998
2017/5/26 0:00,17.063152,68464,8923,57.02
2017/5/26 1:00,14.491479,65398,8430,57.47
2017/5/26 2:00,14.213854,63642,8127,57.83
2017/5/26 3:00,11.476127,62945,7947,58.19
2017/5/26 4:00,11.302453,63823,7890,58.55
2017/5/26 5:00,12.180366,67538,8039,58.46
2017/5/26 6:00,14.908578,73820,8500,59.36
2017/5/26 7:00,22.898254,78664,9250,62.510002
2017/5/26 8:00,26.610206,81379,10016,65.39
2017/5/26 9:00,28.978768,83192,10464,67.73
2017/5/26 10:00,30.525119,84850,10758,70.52
2017/5/26 11:00,32.650272,85845,10999,72.5
2017/5/26 12:00,33.269475,86497,11086,72.77
2017/5/26 13:00,33.310269,87255,11104,72.14
2017/5/26 14:00,33.883628,87637,11162,73.04
2017/5/26 15:00,34.00219,87784,11080,74.03
2017/5/26 16:00,34.780453,87947,10972,73.4
2017/5/26 17:00,33.925962,87705,10862,70.52
2017/5/26 18:00,32.472868,86413,10685,69.17
2017/5/26 19:00,32.630499,84988,10469,68.45
2017/5/26 20:00,33.699625,85198,10347,67.64
2017/5/26 21:00,32.810299,84183,10518,66.29
2017/5/26 22:00,25.430683,79276,10307,64.58
2017/5/26 23:00,22.749079,73250,9650,63.05
2017/5/27 0:00,19.829307,68153,8969,61.07
2017/5/27 1:00,18.626143,64626,8430,59.54
2017/5/27 2:00,17.923497,62347,8094,58.1
2017/5/27 3:00,16.49739,61061,7866,57.47
2017/5/27 4:00,16.160332,60806,7750,56.57
2017/5/27 5:00,17.398858,61772,7764,56.21
2017/5/27 6:00,17.950359,63234,7849,58.730003
2017/5/27 7:00,20.035011,66278,8051,63.05
2017/5/27 8:00,23.330525,70635,8494,65.93
2017/5/27 9:00,25.154872,74491,9026,68.27
2017/5/27 10:00,27.86951,77355,9412,71.24
2017/5/27 11:00,31.429475,79168,9691,72.05
2017/5/27 12:00,31.584896,80289,9818,71.24
2017/5/27 13:00,33.201947,81061,9846,69.53
2017/5/27 14:00,32.76165,81757,9828,69.17
2017/5/27 15:00,32.665452,82587,9792,72.32
2017/5/27 16:00,33.193707,83554,9815,72.86
2017/5/27 17:00,33.314889,83994,9796,72.95
2017/5/27 18:00,33.10568,83390,9757,71.24
2017/5/27 19:00,31.201168,82335,9706,65.75
2017/5/27 20:00,32.878028,82431,9656,62.780003
2017/5/27 21:00,31.675966,81785,9845,61.07
2017/5/27 22:00,24.737712,77562,9701,60.260002
2017/5/27 23:00,21.907212,72278,9214,60.35
2017/5/28 0:00,19.482943,66257,8575,60.530003
2017/5/28 1:00,18.017344,62841,8115,59.45
2017/5/28 2:00,17.240152,60648,7794,61.07
2017/5/28 3:00,16.30174,59343,7571,60.08
2017/5/28 4:00,16.05141,58854,7438,59.36
2017/5/28 5:00,15.786259,59187,7401,58.37
2017/5/28 6:00,14.05209,59832,7419,59.81
2017/5/28 7:00,17.174144,62126,7467,64.4
2017/5/28 8:00,20.648177,66210,7764,68.27
2017/5/28 9:00,22.131541,69953,8211,70.97
2017/5/28 10:00,22.885772,72732,8613,73.22
2017/5/28 11:00,23.814906,74819,8947,75.56
2017/5/28 12:00,24.359817,76520,9172,74.84
2017/5/28 13:00,24.783872,77611,9278,74.119995
2017/5/28 14:00,24.82888,78462,9329,72.86
2017/5/28 15:00,24.62185,79388,9353,73.49
2017/5/28 16:00,24.939329,80622,9376,72.32
2017/5/28 17:00,25.56187,81749,9420,70.79
2017/5/28 18:00,25.149601,81967,9457,67.82
2017/5/28 19:00,25.558797,81798,9505,63.59
2017/5/28 20:00,26.051011,82500,9586,62.15
2017/5/28 21:00,25.898681,81737,9768,60.89
2017/5/28 22:00,23.040152,77148,9581,60.08
2017/5/28 23:00,20.223571,71647,9092,59.719997
2017/5/29 0:00,18.740273,69101,8680,59.45
2017/5/29 1:00,16.793308,65862,8265,59.18
2017/5/29 2:00,15.461954,63889,7993,59.269997
2017/5/29 3:00,15.422933,62984,7842,59.09
2017/5/29 4:00,14.518771,63549,7816,58.64
2017/5/29 5:00,15.149616,66473,8008,58.010002
2017/5/29 6:00,15.158024,71444,8567,58.010002
2017/5/29 7:00,17.611125,76212,9392,58.55
2017/5/29 8:00,20.798022,80356,10210,58.46
2017/5/29 9:00,22.359275,84053,10760,59.719997
2017/5/29 10:00,23.073927,87640,11163,60.08
2017/5/29 11:00,24.146077,90679,11527,60.62
2017/5/29 12:00,26.008452,93308,11742,61.969997
2017/5/29 13:00,27.716011,95576,11840,62.780003
2017/5/29 14:00,27.688672,97179,11938,64.130005
2017/5/29 15:00,27.478259,98356,11900,64.58
2017/5/29 16:00,28.590992,99258,11810,65.3
2017/5/29 17:00,30.128498,99545,11711,65.48
2017/5/29 18:00,28.663927,98588,11576,63.230003
2017/5/29 19:00,28.428457,97180,11368,61.16
2017/5/29 20:00,29.283083,96523,11235,59.9
2017/5/29 21:00,29.8924,94183,11259,58.91
2017/5/29 22:00,22.926052,87385,10831,57.11
2017/5/29 23:00,21.010217,80103,10051,56.12
2017/5/30 0:00,19.372355,70140,9023,55.85
2017/5/30 1:00,18.609587,66765,8520,56.39
2017/5/30 2:00,17.046293,64757,8206,56.84
2017/5/30 3:00,16.025345,63888,8012,56.75
2017/5/30 4:00,16.600574,64665,7953,56.66
2017/5/30 5:00,18.377168,68538,8139,56.75
2017/5/30 6:00,16.694745,75208,8679,57.29
2017/5/30 7:00,20.143532,80391,9515,57.739998
2017/5/30 8:00,22.40677,83374,10257,58.82
2017/5/30 9:00,23.731825,85619,10669,59.81
2017/5/30 10:00,25.267222,87886,10926,61.7
2017/5/30 11:00,26.449091,89546,11159,63.41
2017/5/30 12:00,27.814365,90887,11272,65.03
2017/5/30 13:00,27.011727,92277,11330,65.39
2017/5/30 14:00,27.125152,93009,11407,66.29
2017/5/30 15:00,28.018164,93361,11344,66.02
2017/5/30 16:00,28.16442,93789,11242,65.84
2017/5/30 17:00,28.587607,93636,11156,65.3
2017/5/30 18:00,26.427382,92415,11018,64.49
2017/5/30 19:00,26.267129,91182,10773,62.15
2017/5/30 20:00,28.958692,91328,10699,61.79
2017/5/30 21:00,26.740202,89145,10843,61.16
2017/5/30 22:00,21.566494,82555,10470,60.260002
2017/5/30 23:00,19.24089,75565,9743,59.989998
2017/5/31 0:00,19.342159,70228,9062,59.81
2017/5/31 1:00,18.086974,66862,8533,59.81
2017/5/31 2:00,16.790046,64795,8210,60.08
2017/5/31 3:00,15.784974,63905,8003,60.17
2017/5/31 4:00,17.177961,64658,7937,60.44
2017/5/31 5:00,18.933298,68399,8106,60.62
2017/5/31 6:00,21.008191,74738,8555,61.16
2017/5/31 7:00,23.891016,79923,9340,61.519997
2017/5/31 8:00,26.123137,83121,10103,62.06
2017/5/31 9:00,28.351072,85601,10566,65.119995
2017/5/31 10:00,30.231421,88043,10848,67.64
2017/5/31 11:00,32.2589,89920,11097,69.98
2017/5/31 12:00,32.925031,91449,11216,72.23
2017/5/31 13:00,33.206731,93067,11290,74.39
2017/5/31 14:00,33.499748,94050,11382,75.2
2017/5/31 15:00,33.887725,94629,11361,74.93
2017/5/31 16:00,34.210141,95104,11305,75.2
2017/5/31 17:00,33.898536,94952,11288,74.39
2017/5/31 18:00,31.411078,93555,11170,72.68
2017/5/31 19:00,28.689946,92137,10868,71.96
2017/5/31 20:00,31.22063,91923,10659,69.26
2017/5/31 21:00,28.731995,89928,10759,67.82
2017/5/31 22:00,24.880185,83481,10497,67.369995
2017/5/31 23:00,21.318267,76490,9776,65.39
2017/6/1 0:00,24.312477,70693,9049,64.85
2017/6/1 1:00,22.437207,67183,8516,64.49
2017/6/1 2:00,20.824596,65138,8188,62.239998
2017/6/1 3:00,19.949271,64207,7992,60.980003
2017/6/1 4:00,20.951596,64887,7928,59
2017/6/1 5:00,22.140331,68574,8091,57.83
2017/6/1 6:00,23.103715,74642,8525,62.42
2017/6/1 7:00,27.681939,79737,9286,65.57
2017/6/1 8:00,31.838479,82848,10066,69.35
2017/6/1 9:00,37.850648,85271,10585,72.68
2017/6/1 10:00,41.283998,87619,10924,75.2
2017/6/1 11:00,43.141095,89377,11235,76.55
2017/6/1 12:00,47.922391,90765,11413,76.55
2017/6/1 13:00,47.707002,92271,11509,77.45
2017/6/1 14:00,50.160909,93220,11654,76.91
2017/6/1 15:00,50.948234,93814,11668,76.369995
2017/6/1 16:00,50.228829,94360,11684,75.74
2017/6/1 17:00,49.762165,94209,11653,74.39
2017/6/1 18:00,46.329152,92945,11506,72.05
2017/6/1 19:00,41.790708,91693,11255,68.72
2017/6/1 20:00,42.58334,91448,11091,67.01
2017/6/1 21:00,38.74063,89586,11183,66.11
2017/6/1 22:00,31.647939,83395,10875,65.75
2017/6/1 23:00,23.403294,76508,10127,64.49
2017/6/2 0:00,26.11798,71394,9347,63.05
2017/6/2 1:00,23.741062,67754,8791,61.61
2017/6/2 2:00,22.74858,65529,8448,58.91
2017/6/2 3:00,20.54913,64459,8234,56.48
2017/6/2 4:00,20.972986,65049,8149,53.690002
2017/6/2 5:00,22.193172,68300,8305,53.78
2017/6/2 6:00,24.960569,73876,8773,58.1
2017/6/2 7:00,30.599965,78962,9556,63.32
2017/6/2 8:00,36.630764,82635,10378,66.65
2017/6/2 9:00,39.706131,85605,10988,70.34
2017/6/2 10:00,42.868772,88372,11456,73.04
2017/6/2 11:00,45.384491,90547,11897,74.21
2017/6/2 12:00,47.760836,92264,12178,74.48
2017/6/2 13:00,48.601022,94028,12337,76.01
2017/6/2 14:00,52.003389,95273,12531,75.65
2017/6/2 15:00,54.778486,96043,12574,72.95
2017/6/2 16:00,54.788792,96624,12591,73.58
2017/6/2 17:00,47.713778,96196,12527,72.68
2017/6/2 18:00,44.412585,94114,12338,70.43
2017/6/2 19:00,39.093982,91735,12076,66.11
2017/6/2 20:00,38.280915,90541,11797,62.87
2017/6/2 21:00,36.596421,88791,11728,61.969997
2017/6/2 22:00,31.429689,83352,11389,60.62
2017/6/2 23:00,27.995358,76852,10621,57.92
2017/6/3 0:00,25.416896,70294,9954,55.49
2017/6/3 1:00,21.581893,66414,9290,54.23
2017/6/3 2:00,20.21184,63924,8838,52.88
2017/6/3 3:00,17.420999,62401,8523,51.89
2017/6/3 4:00,16.489304,61980,8360,52.43
2017/6/3 5:00,17.276328,62746,8339,55.67
2017/6/3 6:00,18.507565,63995,8410,59.09
2017/6/3 7:00,18.47829,67174,8699,59
2017/6/3 8:00,22.911894,71936,9268,59.269997
2017/6/3 9:00,27.770317,76328,10022,61.16
2017/6/3 10:00,31.205637,79972,10711,62.96
2017/6/3 11:00,32.553445,82541,11294,67.55
2017/6/3 12:00,35.105913,84476,11715,69.8
2017/6/3 13:00,37.71267,85961,12010,71.78
2017/6/3 14:00,39.998942,87282,12215,72.86
2017/6/3 15:00,41.008675,88553,12380,73.76
2017/6/3 16:00,43.207012,89658,12490,74.119995
2017/6/3 17:00,42.938591,90034,12524,73.4
2017/6/3 18:00,39.899833,89046,12378,71.15
2017/6/3 19:00,35.992455,87480,12124,67.64
2017/6/3 20:00,34.92913,86800,11835,61.61
2017/6/3 21:00,32.392585,85543,11759,59.18
2017/6/3 22:00,32.306692,80901,11435,58.19
2017/6/3 23:00,28.350337,75159,10778,56.93
2017/6/4 0:00,19.199046,70394,10516,54.95
2017/6/4 1:00,18.705354,66420,9847,55.309998
2017/6/4 2:00,17.293297,63893,9372,53.059998
2017/6/4 3:00,14.41431,62214,9027,51.8
2017/6/4 4:00,13.364001,61424,8789,55.85
2017/6/4 5:00,13.170375,61565,8688,52.25
2017/6/4 6:00,12.068646,61948,8663,56.84
2017/6/4 7:00,15.561896,64407,8771,62.15
2017/6/4 8:00,18.333632,69253,9231,66.29
2017/6/4 9:00,21.10715,74433,10057,70.43
2017/6/4 10:00,23.904235,78994,10980,72.59
2017/6/4 11:00,26.410681,83119,11911,75.56
2017/6/4 12:00,29.516616,86797,12674,77.72
2017/6/4 13:00,32.148437,89665,13217,77.99
2017/6/4 14:00,34.722342,91974,13620,78.35
2017/6/4 15:00,36.845715,93970,13886,80.869995
2017/6/4 16:00,40.539572,95843,14069,79.25
2017/6/4 17:00,42.780701,96821,14141,77.54
2017/6/4 18:00,36.258673,96168,13987,75.11
2017/6/4 19:00,32.579917,94925,13686,67.55
2017/6/4 20:00,32.888096,94615,13402,67.01
2017/6/4 21:00,32.45492,92740,13225,67.73
2017/6/4 22:00,29.72498,86909,12749,68.18
2017/6/4 23:00,25.920833,80162,11908,69.98
2017/6/5 0:00,18.454046,76002,10938,66.74
2017/6/5 1:00,17.510517,72056,10156,66.2
2017/6/5 2:00,16.04972,69543,9618,65.39
2017/6/5 3:00,15.132159,68354,9251,66.29
2017/6/5 4:00,14.664279,68998,9086,64.58
2017/6/5 5:00,16.011406,72874,9177,64.49
2017/6/5 6:00,18.812322,79302,9642,65.84
2017/6/5 7:00,20.966442,84774,10402,65.93
2017/6/5 8:00,23.393715,88580,11193,68.54
2017/6/5 9:00,24.766806,91822,11722,70.880005
2017/6/5 10:00,26.522675,94929,12119,71.78
2017/6/5 11:00,28.158307,97269,12428,71.96
2017/6/5 12:00,28.82274,99044,12595,71.78
2017/6/5 13:00,28.700234,100519,12657,72.14
2017/6/5 14:00,28.962312,101178,12855,71.6
2017/6/5 15:00,28.665644,101182,12901,70.7
2017/6/5 16:00,27.540002,101039,12877,70.97
2017/6/5 17:00,26.597494,100335,12768,70.61
2017/6/5 18:00,27.337595,98592,12531,69.89
2017/6/5 19:00,26.144727,96723,12060,67.46
2017/6/5 20:00,25.790532,95525,11733,66.29
2017/6/5 21:00,25.405581,92740,11639,65.66
2017/6/5 22:00,23.591275,86165,11259,64.85
2017/6/5 23:00,18.734058,78928,10415,63.95
2017/6/6 0:00,17.356651,73158,9447,63.05
2017/6/6 1:00,16.462543,69396,8869,62.510002
2017/6/6 2:00,16.242558,67080,8504,61.34
2017/6/6 3:00,15.681485,65933,8279,60.44
2017/6/6 4:00,16.00359,66530,8199,59.989998
2017/6/6 5:00,18.138782,70171,8352,59.719997
2017/6/6 6:00,19.219412,76458,8813,59.81
2017/6/6 7:00,22.873366,81761,9633,59.81
2017/6/6 8:00,25.675272,84966,10450,59.719997
2017/6/6 9:00,28.586941,87322,10965,61.79
2017/6/6 10:00,30.959611,89538,11312,63.14
2017/6/6 11:00,32.487283,91083,11625,63.5
2017/6/6 12:00,33.359724,92304,11831,65.48
2017/6/6 13:00,34.218577,93462,11953,65.75
2017/6/6 14:00,35.708391,94094,12137,63.95
2017/6/6 15:00,36.319294,94424,12147,64.31
2017/6/6 16:00,35.50656,94772,12136,65.48
2017/6/6 17:00,34.282382,94483,12074,64.04
2017/6/6 18:00,33.391804,93106,11916,61.79
2017/6/6 19:00,31.320382,91577,11605,59
2017/6/6 20:00,30.905219,91077,11441,58.46
2017/6/6 21:00,30.459488,89108,11455,57.559998
2017/6/6 22:00,25.62625,82879,11147,57.2
2017/6/6 23:00,21.061085,75928,10386,56.66
2017/6/7 0:00,16.596207,69470,9401,55.67
2017/6/7 1:00,15.957021,66241,8820,55.58
2017/6/7 2:00,16.343609,64379,8459,54.5
2017/6/7 3:00,15.777258,63601,8225,53.78
2017/6/7 4:00,15.940566,64412,8145,53.15
2017/6/7 5:00,17.546262,68100,8303,51.53
2017/6/7 6:00,20.114112,74265,8747,52.52
2017/6/7 7:00,22.434719,79466,9592,54.77
2017/6/7 8:00,24.319031,82694,10423,57.38
2017/6/7 9:00,26.459036,84405,10942,58.37
2017/6/7 10:00,27.705289,85659,11301,60.44
2017/6/7 11:00,28.671309,86497,11640,61.519997
2017/6/7 12:00,29.596604,86975,11835,62.06
2017/6/7 13:00,30.295688,87511,11965,63.05
2017/6/7 14:00,30.586019,87643,12154,63.68
2017/6/7 15:00,31.03017,87713,12235,63.769997
2017/6/7 16:00,30.701401,88120,12275,63.14
2017/6/7 17:00,30.711944,88339,12293,63.59
2017/6/7 18:00,30.65189,87654,12177,63.68
2017/6/7 19:00,28.38739,86613,11857,64.31
2017/6/7 20:00,27.751854,86774,11565,60.35
2017/6/7 21:00,27.137176,85659,11510,58.91
2017/6/7 22:00,23.507975,80101,11173,55.22
2017/6/7 23:00,20.31939,73765,10355,54.23
2017/6/8 0:00,18.107812,68614,9446,53.78
2017/6/8 1:00,17.086346,65536,8826,53.6
2017/6/8 2:00,16.439194,63777,8448,52.7
2017/6/8 3:00,15.918693,63106,8211,52.52
2017/6/8 4:00,16.531437,63983,8119,51.98
2017/6/8 5:00,18.207291,67707,8260,52.16
2017/6/8 6:00,19.526153,73594,8679,55.76
2017/6/8 7:00,21.747167,78806,9493,60.8
2017/6/8 8:00,23.737863,81740,10377,65.119995
2017/6/8 9:00,26.714979,83666,10981,68.36
2017/6/8 10:00,30.688045,85349,11433,69.44
2017/6/8 11:00,33.712927,86504,11856,70.79
2017/6/8 12:00,34.691733,87297,12146,71.33
2017/6/8 13:00,39.559313,88261,12372,71.06
2017/6/8 14:00,40.902173,88750,12625,71.06
2017/6/8 15:00,43.716197,89074,12761,69.98
2017/6/8 16:00,42.517717,89652,12871,68.36
2017/6/8 17:00,42.375103,89911,12917,66.47
2017/6/8 18:00,38.72579,89056,12784,64.4
2017/6/8 19:00,34.581709,87821,12426,60.980003
2017/6/8 20:00,30.664892,87749,12103,57.739998
2017/6/8 21:00,28.639348,86755,11982,60.530003
2017/6/8 22:00,23.502506,81180,11622,55.76
2017/6/8 23:00,20.322506,74565,10767,54.41
2017/6/9 0:00,18.596083,69759,10027,52.7
2017/6/9 1:00,18.00144,66442,9375,52.07
2017/6/9 2:00,16.922764,64474,8963,50.72
2017/6/9 3:00,16.728694,63558,8695,49.91
2017/6/9 4:00,16.36914,64283,8563,50.18
2017/6/9 5:00,18.510075,67603,8700,51.26
2017/6/9 6:00,19.614173,73024,9167,56.48
